LoanId;AmountDisbursed;Interest;LoanBalance;BorrowDate;Product;Branch;ClearDate;CustomerId;Gender;LoanLimit;CreditScore;loan_repayment_txn_count;loan_repayment_total_paid;loan_repayment_first_payment;loan_repayment_last_payment;loan_overpayment;missed_instalments;Industry;Business Type;Year of Establishment
780101;10000;2750;0;06.01.2025;5 WEEKS CREDIT EASE;MOLO;130125;1252;FEMALE;15000;2000;13;12750;300525;140625;0;0;Food & Hospitality;Food Kiosks;2021
730117;5000;1500;0;9/17/2024;5 WEEKS CREDIT EASE;MOLO;140924;1232;MALE;16000;1800;13;6500;290724;140924;0;0;Food & Hospitality;Food Kiosks;2018
811383;6000;1750;0;4/15/2025;5 WEEKS CREDIT EASE;ENGINEER;150425;1230;FEMALE;7200;3000;13;7750;250325;290425;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
764156;12000;4550;0;12/18/2024;7 WEEKS CREDIT EASE;ENGINEER;181224;1222;FEMALE;15400;2000;13;16550;101024;221124;0;0;Food & Hospitality;Entertainment/Party & Events Planning;2014
911952;5000;1500;0;10/20/2025;5 WEEKS CREDIT EASE;MOLO;271025;1203;FEMALE;10000;1800;13;6500;21025;271025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
867827;6000;1750;0;07.08.2025;5 WEEKS CREDIT EASE;ENGINEER;81225;1172;FEMALE;11000;2500;13;7750;50825;30925;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
697171;8000;2250;0;6/22/2024;5 WEEKS CREDIT EASE;MOLO;240624;1147;FEMALE;22000;2500;13;10250;40624;110724;0;0;Food & Hospitality;Seafood- Fish vendor;2017
746288;10000;3850;0;04.11.2024;7 WEEKS CREDIT EASE;MOLO;110524;1146;MALE;15000;2500;13;13850;110424;100624;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
900143;5000;1500;0;11/13/2025;5 WEEKS CREDIT EASE;MOLO;100825;1142;MALE;13000;1800;13;6500;40425;190525;0;0;General Hardware & Electronics;Building & Construction Materials;2023
799774;8000;2250;0;10.03.2025;5 WEEKS CREDIT EASE;MOLO;140325;1141;MALE;14200;2000;13;9340;161025;101125;0;50;Food & Hospitality;Food Kiosks;2015
774144;5000;1500;0;12/21/2024;5 WEEKS CREDIT EASE;MOLO;281224;1141;FEMALE;10000;1800;13;6500;211224;240125;0;0;Personal & Professional Services;Food Kiosks;2024
738666;5000;1500;0;04.10.2024;5 WEEKS CREDIT EASE;MOLO;100424;1121;MALE;45000;1800;13;6500;100424;10524;0;0;Personal Services ;New Clothes;2011
719462;14000;3750;0;7/29/2024;5 WEEKS CREDIT EASE;ENGINEER;190824;1104;FEMALE;22000;2500;13;17750;280724;50924;0;10;Food & Hospitality;Meat Vendor-Butchery;2012
705555;12000;4550;0;05.07.2024;7 WEEKS CREDIT EASE;ENGINEER;300724;1102;MALE;21600;2500;13;16550;110624;50724;0;70;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
668091;7000;2000;0;3/25/2024;5 WEEKS CREDIT EASE;ENGINEER;41024;1102;MALE;4200;3000;13;9000;280524;110624;0;50;Food & Hospitality;Food Kiosks;2022
669796;8000;2250;0;4/15/2024;5 WEEKS CREDIT EASE;MOLO;150424;1091;MALE;18300;2500;13;10250;110324;150424;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
740826;6000;2450;0;10/17/2024;7 WEEKS CREDIT EASE;MOLO;231024;1086;FEMALE;7700;2000;13;8450;231024;21224;0;30;Food & Hospitality;Retail Shop;2021
749135;7000;2800;0;12.05.2025;7 WEEKS CREDIT EASE;MOLO;111224;1085;MALE;11000;1500;13;4670;251024;120525;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
704956;10000;2750;0;08.07.2024;5 WEEKS CREDIT EASE;MOLO;150724;1074;FEMALE;0;1800;13;12750;130824;120924;0;0;Fashion & Beauty Products;Second Hand Clothes;2018
721881;8000;2250;0;8/22/2024;5 WEEKS CREDIT EASE;MOLO;250824;1072;MALE;12000;2500;13;10250;220824;280924;0;0;Food & Hospitality;Retail Shop;2019
759354;10000;3850;0;11/29/2024;7 WEEKS CREDIT EASE;MOLO;120524;1070;FEMALE;13300;2000;13;13850;51224;30125;0;20;Transportation ;Motor Bike Transportation;2018
663373;8000;2250;0;3/28/2024;5 WEEKS CREDIT EASE;MOLO;270324;1070;MALE;10300;2500;13;10250;40524;60624;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
664574;8000;2250;0;3/30/2024;5 WEEKS CREDIT EASE;MOLO;300324;1057;MALE;11200;1800;13;10250;210524;10724;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
769291;10000;2750;0;12/17/2024;5 WEEKS CREDIT EASE;MOLO;171224;1030;FEMALE;15000;2500;13;12750;180325;160425;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
644110;9000;2500;0;04.01.2024;5 WEEKS CREDIT EASE;MOLO;20824;1030;FEMALE;12600;1800;13;11500;310724;290824;0;50;Food & Hospitality;Meat Vendor-Butchery;2019
752503;8000;2250;0;04.11.2024;5 WEEKS CREDIT EASE;MOLO;110524;1030;FEMALE;12400;2500;13;10250;290824;81024;0;50;Food & Hospitality;Food Kiosks;2015
816125;10000;2750;0;4/16/2025;5 WEEKS CREDIT EASE;MOLO;250425;1030;MALE;11400;2000;13;4720;260625;181125;0;50;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2019
863903;10000;2750;0;04.08.2025;5 WEEKS CREDIT EASE;MOLO;80425;1019;FEMALE;11400;1800;13;4850;50925;301125;0;50;Personal & Professional Services;Workshop (wood & Metal) ;2024
821729;8000;2250;0;4/22/2025;5 WEEKS CREDIT EASE;MOLO;50825;1013;FEMALE;14400;2500;13;10250;280725;300925;0;50;Agriculture ;Agro-vet;2015
748320;5000;1500;0;10/21/2024;5 WEEKS CREDIT EASE;MOLO;261024;1013;FEMALE;10000;2500;13;6500;260225;120325;0;50;Not defined;Hawking- Mobile merchandize Services;2019
767108;5000;1500;0;09.12.2024;5 WEEKS CREDIT EASE;MOLO;121124;1000;MALE;7000;2800;13;6500;210425;280525;0;50;Food & Hospitality;Food Kiosks;2018
692868;14000;3750;0;06.06.2024;5 WEEKS CREDIT EASE;MOLO;140624;994;MALE;30800;2500;13;17750;140624;180724;0;50;Personal Services ;Barber Shop;2022
643943;14000;3750;0;03.01.2024;5 WEEKS CREDIT EASE;MOLO;20724;990;MALE;19600;1800;13;17750;270524;150724;0;50;Transportation ;Motor Bike Transportation;2017
748127;11000;3000;0;10/31/2024;5 WEEKS CREDIT EASE;MOLO;251024;982;FEMALE;19200;2500;13;14000;31024;121124;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
666110;10000;2750;0;03.04.2024;5 WEEKS CREDIT EASE;MOLO;40324;970;MALE;13800;2500;13;12750;290724;211024;0;50;Automobile Services;Bar/ Restaurant;2017
678861;10000;2750;0;09.05.2024;5 WEEKS CREDIT EASE;MOLO;50924;970;MALE;22000;2000;13;12750;100225;120525;0;50;Food & Hospitality;Retail Shop;2016
764520;9000;2500;0;11/29/2024;5 WEEKS CREDIT EASE;MOLO;120424;958;MALE;10800;2000;13;11500;280425;190525;0;50;Food & Hospitality;Food Kiosks;2014
785806;5000;1500;0;02.02.2025;5 WEEKS CREDIT EASE;MOLO;20325;921;FEMALE;6000;2000;13;6500;140425;210525;0;50;Fashion & Beauty Products;Second Hand Clothes;2019
659804;10000;2750;0;3/18/2024;5 WEEKS CREDIT EASE;MOLO;180324;920;FEMALE;13300;2000;13;12750;291024;301124;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
694483;6000;1750;0;11.06.2024;5 WEEKS CREDIT EASE;MOLO;180624;872;MALE;9400;3000;13;7750;110825;60925;0;50;Food & Hospitality;Food Kiosks;2023
790939;10000;3850;0;2/25/2025;7 WEEKS CREDIT EASE;MOLO;30325;770;FEMALE;0;2500;13;13850;281025;301125;0;70;Agriculture ;Farming-Crop Products (Coconuts etc);2020
645779;5000;1500;0;2/13/2024;5 WEEKS CREDIT EASE;MOLO;21224;724;FEMALE;8800;2500;13;6500;290425;130625;0;50;Food & Hospitality;Retail Shop;2017
693449;7000;2000;0;6/17/2024;5 WEEKS CREDIT EASE;MOLO;160624;650;FEMALE;10500;2800;13;9000;200625;240725;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
779034;14000;3750;0;12/30/2024;5 WEEKS CREDIT EASE;MOLO;11025;442;MALE;25700;2500;13;17750;160825;100925;0;50;Food & Hospitality;Food Kiosks;2014
900928;4000;1250;0;10/14/2025;5 WEEKS CREDIT EASE;MOLO;100925;256;FEMALE;4000;2000;13;4940;141025;281125;0;50;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2019
836666;5000;1500;0;04.06.2025;5 WEEKS CREDIT EASE;MOLO;61025;180;FEMALE;6700;2000;13;4471;60825;50925;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
646265;10000;2750;0;2/13/2024;5 WEEKS CREDIT EASE;MOLO;21224;23;MALE;17500;1800;13;12750;300425;200825;0;50;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2022
920942;5000;1500;0;10.11.2025;5 WEEKS CREDIT EASE;MOLO;111125;1754;FEMALE;11000;1500;14;6500;131025;101125;0;10;Food & Hospitality;Meat Vendor-Butchery;2015
916116;5000;1500;0;05.11.2025;5 WEEKS CREDIT EASE;ENGINEER;110325;1629;MALE;8000;2000;14;6500;190525;10925;0;50;Manufacturing;Green Grocery (Fruit/Vegetables);2014
862170;4000;1250;0;06.08.2025;5 WEEKS CREDIT EASE;MOLO;310725;1624;FEMALE;7000;2000;14;5250;110625;290725;0;0;Food & Hospitality;Bakery (Bread & Confectionaries);2016
850181;4000;1250;0;8/16/2025;5 WEEKS CREDIT EASE;MOLO;70825;1598;FEMALE;13000;1800;14;5250;130625;110825;0;0;Transportation ;Taxi & Rental Services;2016
860141;6000;1750;0;7/24/2025;5 WEEKS CREDIT EASE;ENGINEER;280725;1591;FEMALE;8000;2500;14;7750;140725;140825;0;0;Personal Services ;Seafood- Fish vendor;2023
928093;8000;2250;0;11/24/2025;5 WEEKS CREDIT EASE;MOLO;241125;1583;FEMALE;8000;2000;14;7850;41125;241125;0;10;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
857465;5000;1500;0;7/22/2025;5 WEEKS CREDIT EASE;MOLO;220725;1569;FEMALE;11000;1500;14;6500;160925;221025;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
837354;5000;1500;0;10.06.2025;5 WEEKS CREDIT EASE;MOLO;61125;1557;FEMALE;11000;1800;14;6500;241025;251125;0;50;Human Health & Animal Services;Pharmacy/Dispensing Chemist;2018
846838;5000;1500;0;6/24/2025;5 WEEKS CREDIT EASE;ENGINEER;300625;1536;MALE;7000;2000;14;6500;180625;150725;0;0;Personal Services ;Beauty Salon;2020
916797;7000;2800;0;11/17/2025;7 WEEKS CREDIT EASE;ENGINEER;181125;1467;MALE;10000;2500;14;9800;90925;31125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
834692;6000;1750;0;05.06.2025;5 WEEKS CREDIT EASE;ENGINEER;60525;1467;MALE;10000;2500;14;7750;300525;190725;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
887958;12000;4550;0;9/30/2025;7 WEEKS CREDIT EASE;MOLO;300925;1465;FEMALE;13500;2000;14;16550;280725;90925;0;0;Fashion & Beauty Products;Second Hand Clothes;2018
830538;10000;3850;0;5/26/2025;7 WEEKS CREDIT EASE;ENGINEER;61025;1401;MALE;22500;2000;14;13850;20625;10725;0;20;Food & Hospitality;Bar/ Restaurant;2019
803249;5000;1500;0;3/26/2025;5 WEEKS CREDIT EASE;MOLO;240325;1373;FEMALE;5400;1500;14;6500;20425;250425;0;20;Fashion & Beauty Products;Second Hand Clothes;2020
823285;7000;2000;0;11.05.2025;5 WEEKS CREDIT EASE;MOLO;51225;1363;MALE;7000;1800;14;9000;60925;221025;0;0;Fashion & Beauty Products;New Clothes;2020
790737;7000;2800;0;2/20/2025;7 WEEKS CREDIT EASE;ENGINEER;30325;1354;FEMALE;0;3000;14;9800;130125;200225;0;0;Personal Services ;Beauty Salon;2020
804309;6000;1750;0;6/13/2025;5 WEEKS CREDIT EASE;MOLO;260325;1353;FEMALE;10500;2000;14;7750;180325;200925;0;30;Food & Hospitality;Retail Shop;2011
834145;10000;3850;0;6/13/2025;7 WEEKS CREDIT EASE;MOLO;180625;1346;FEMALE;18800;2500;14;13850;270525;100725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
778238;9000;2500;0;06.01.2025;5 WEEKS CREDIT EASE;ENGINEER;10825;1334;MALE;15800;2500;14;11500;200225;310325;0;0;Food & Hospitality;Food Kiosks;2019
889350;6000;2450;0;9/30/2025;7 WEEKS CREDIT EASE;MOLO;100225;1326;FEMALE;8600;3000;14;8450;230725;260825;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
850517;5000;1500;0;08.07.2025;5 WEEKS CREDIT EASE;MOLO;70925;1326;FEMALE;11000;2000;14;6500;90525;70625;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
779504;5000;1500;0;12.01.2025;5 WEEKS CREDIT EASE;MOLO;130125;1322;FEMALE;5000;1800;14;15550;190525;251125;9050;0;Food & Hospitality;Food Kiosks;2014
742685;5000;1500;0;10/19/2024;5 WEEKS CREDIT EASE;ENGINEER;141024;1316;MALE;8000;2500;14;6500;191024;91124;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
870469;12000;3250;0;8/19/2025;5 WEEKS CREDIT EASE;MOLO;180825;1309;MALE;20600;2000;14;15250;160625;220725;0;0;Personal Services ;Photography;2022
745159;5000;1500;0;10/19/2024;5 WEEKS CREDIT EASE;MOLO;191024;1299;MALE;5000;2500;14;6500;121024;201124;0;0;Agriculture ;Farming-Crop Products (Coconuts etc);2018
776455;5000;1500;0;06.01.2025;5 WEEKS CREDIT EASE;MOLO;10325;1299;MALE;5000;1800;14;6500;90425;150525;0;0;Food & Hospitality;Cereals;2019
803688;5000;1500;0;3/26/2025;5 WEEKS CREDIT EASE;MOLO;250325;1299;FEMALE;5000;2000;14;6500;40225;120325;0;0;Personal Services ;Beauty Salon;2021
846451;10000;3850;0;11.07.2025;7 WEEKS CREDIT EASE;MOLO;140725;1287;FEMALE;32500;2500;14;13850;70625;260725;0;0;Food & Hospitality;Beverage Manufacturing- Juice etc;2016
767816;5000;1500;0;12/13/2024;5 WEEKS CREDIT EASE;MOLO;131224;1285;FEMALE;9000;2000;14;6500;31024;311024;0;0;Agriculture ;Farming-Animal Products;2020
822667;5000;1500;0;10.05.2025;5 WEEKS CREDIT EASE;ENGINEER;51025;1260;MALE;8600;2000;14;6280;80425;301125;0;20;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
744930;9000;2500;0;10/18/2024;5 WEEKS CREDIT EASE;ENGINEER;181024;1236;FEMALE;25200;1800;14;11500;200924;111224;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
877249;10000;2750;0;8/25/2025;5 WEEKS CREDIT EASE;MOLO;260825;1225;FEMALE;10000;2500;14;12750;190525;180625;0;0;Fashion & Beauty Products;Second Hand Clothes;2017
782567;10000;2750;0;1/14/2025;5 WEEKS CREDIT EASE;MOLO;200125;1221;FEMALE;20000;1800;14;12750;231224;200125;0;0;Food & Hospitality;Food Kiosks;2022
691656;5000;1500;0;6/21/2024;5 WEEKS CREDIT EASE;ENGINEER;61124;1191;FEMALE;5700;1500;14;6500;200524;250624;0;0;Personal Services ;Retail Shop;2013
870173;5000;1500;0;9/18/2025;5 WEEKS CREDIT EASE;ENGINEER;160825;1188;FEMALE;10000;2500;14;6500;161025;201125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
775760;7000;2800;0;12.01.2025;7 WEEKS CREDIT EASE;ENGINEER;150125;1178;MALE;18200;1700;14;19500;21224;150325;9700;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
786419;8000;2250;0;06.02.2025;5 WEEKS CREDIT EASE;ENGINEER;20625;1175;MALE;8000;2000;14;10250;200924;90125;0;0;Food & Hospitality;Food Kiosks;2022
681228;5000;1500;0;5/14/2024;5 WEEKS CREDIT EASE;ENGINEER;150524;1158;MALE;8600;2000;14;6500;140524;280624;0;10;Transportation ;Taxi & Rental Services;2018
725476;12000;3250;0;8/26/2024;5 WEEKS CREDIT EASE;MOLO;90324;1150;MALE;30000;2500;14;15250;290724;230824;0;0;Natural Resources/Environmental ;Workshop (wood & Metal) ;2021
691467;7000;2000;0;10.06.2024;5 WEEKS CREDIT EASE;MOLO;61124;1150;MALE;4200;2800;14;9000;170924;81024;0;0;Automobile Services;Insurance services;2019
674345;5000;1500;0;4/18/2024;5 WEEKS CREDIT EASE;MOLO;260424;1121;FEMALE;6000;3000;14;6500;10524;300524;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
686962;5000;1500;0;5/24/2024;5 WEEKS CREDIT EASE;MOLO;290524;1119;MALE;9000;1800;14;6500;230524;180624;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
711202;10000;3850;0;05.08.2024;7 WEEKS CREDIT EASE;MOLO;130824;1100;FEMALE;20000;2500;14;13850;180424;190624;0;0;Personal Services ;Tailoring Services;2019
733263;5000;1500;0;9/21/2024;5 WEEKS CREDIT EASE;MOLO;220924;1095;FEMALE;6000;2000;14;6500;70924;131024;0;0;Food & Hospitality;Retail Shop;2020
750640;5000;1500;0;11/19/2024;5 WEEKS CREDIT EASE;MOLO;311024;1095;MALE;6000;0;14;6500;131024;71224;0;0;Food & Hospitality;Food Kiosks;2022
777185;5000;1500;0;02.01.2025;5 WEEKS CREDIT EASE;MOLO;10625;1095;MALE;14000;2000;14;6500;71224;70125;0;0;Food & Hospitality;Food Kiosks;2018
756177;5000;1500;0;09.11.2024;5 WEEKS CREDIT EASE;MOLO;151124;1088;FEMALE;9000;2000;14;6500;201124;301224;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
691628;5000;1500;0;11.06.2024;5 WEEKS CREDIT EASE;MOLO;61124;1085;MALE;5700;2800;14;6500;190924;251024;0;0;Food & Hospitality;Food Kiosks;2011
705631;5000;1500;0;7/17/2024;5 WEEKS CREDIT EASE;MOLO;160724;1085;FEMALE;9000;1500;14;6500;180624;170724;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
644042;5000;1500;0;03.01.2024;5 WEEKS CREDIT EASE;MOLO;20724;1080;MALE;11000;2000;14;6500;290424;270524;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
720853;11000;4200;0;07.09.2024;7 WEEKS CREDIT EASE;MOLO;90524;1070;FEMALE;12400;2500;14;15200;80724;140824;0;0;Fashion & Beauty Products;Footware shop;2018
647822;7000;2000;0;2/15/2024;5 WEEKS CREDIT EASE;MOLO;150224;1070;MALE;14000;1800;14;9000;260324;40524;0;50;Food & Hospitality;Hawking- Mobile merchandize Services;2018
933652;8000;2250;0;11/27/2025;5 WEEKS CREDIT EASE;MOLO;120325;1066;FEMALE;11200;2500;14;10250;30725;70825;0;0;Manufacturing;Hawking- Mobile merchandize Services;2016
852310;5000;1500;0;08.07.2025;5 WEEKS CREDIT EASE;MOLO;71225;1053;MALE;8100;2000;14;6500;90925;250925;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
923317;9000;2500;0;11/13/2025;5 WEEKS CREDIT EASE;MOLO;161125;1053;FEMALE;15400;2500;14;6120;131125;301125;0;20;Personal Services ;Retail Shop;2022
801832;7000;2000;0;3/22/2025;5 WEEKS CREDIT EASE;MOLO;200325;1044;MALE;14000;2000;14;9000;200525;230625;0;50;Food & Hospitality;Bar/ Restaurant;2020
792482;10000;2750;0;2/20/2025;5 WEEKS CREDIT EASE;MOLO;200225;1026;FEMALE;15000;2000;14;12750;250425;280525;0;50;Fashion & Beauty Products;Barber Shop;2013
741063;7000;2800;0;10/24/2024;7 WEEKS CREDIT EASE;MOLO;241024;1026;MALE;9100;3000;14;9800;211224;160125;0;70;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
804469;10000;2750;0;3/13/2025;5 WEEKS CREDIT EASE;MOLO;260325;1019;FEMALE;10000;2500;14;12750;290725;50925;0;50;Fashion & Beauty Products;Second Hand Clothes;2014
833592;5000;1500;0;03.06.2025;5 WEEKS CREDIT EASE;MOLO;60325;1000;FEMALE;7000;2000;14;6500;290725;280825;0;50;Food & Hospitality;Food Kiosks;2014
761354;5000;1500;0;11/15/2024;5 WEEKS CREDIT EASE;MOLO;271124;997;FEMALE;6400;2500;14;6500;120125;290125;0;50;Food & Hospitality;Food Kiosks;2018
693626;5000;1500;0;6/17/2024;5 WEEKS CREDIT EASE;MOLO;170624;996;FEMALE;7900;2000;14;6500;311224;30225;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
646416;7000;2000;0;09.01.2024;5 WEEKS CREDIT EASE;MOLO;130224;986;MALE;8200;2500;14;9000;91224;120225;0;50;Wholesale & Retail Trade;Green Grocery (Fruit/Vegetables);2021
678847;6000;1750;0;03.05.2024;5 WEEKS CREDIT EASE;MOLO;50924;983;MALE;13200;3000;14;7750;300924;311024;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
767329;10000;2750;0;12.12.2024;5 WEEKS CREDIT EASE;MOLO;121224;970;MALE;17100;2500;14;12750;60625;70725;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
701656;7000;2000;0;03.07.2024;5 WEEKS CREDIT EASE;MOLO;70524;923;FEMALE;28000;1800;14;9000;90724;170824;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
764594;5000;1500;0;05.12.2024;5 WEEKS CREDIT EASE;MOLO;120424;889;MALE;10800;1800;14;6500;90425;300425;0;50;Food & Hospitality;Food Kiosks;2011
694812;12000;4550;0;6/22/2024;7 WEEKS CREDIT EASE;MOLO;70224;831;FEMALE;14400;3000;14;16550;230625;290725;0;70;Food & Hospitality;Retail Shop;2019
741372;10000;3850;0;3/20/2025;7 WEEKS CREDIT EASE;MOLO;241024;803;MALE;13300;2000;14;13850;180625;170825;0;70;Transportation ;Green Grocery (Fruit/Vegetables);2019
739207;10000;2750;0;07.10.2024;5 WEEKS CREDIT EASE;MOLO;100524;798;MALE;20000;2500;14;12750;30325;20425;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
662635;11000;3000;0;3/14/2024;5 WEEKS CREDIT EASE;MOLO;260324;546;MALE;24200;1800;14;14000;120825;100925;0;50;Natural Resources/Environmental ;Water Vending;2023
797054;9000;2500;0;2/20/2025;5 WEEKS CREDIT EASE;MOLO;30625;466;MALE;0;2000;14;11500;170625;190725;0;50;Fashion & Beauty Products;Footware shop;2023
670925;10000;2750;0;09.04.2024;5 WEEKS CREDIT EASE;MOLO;170424;442;FEMALE;20000;2500;14;12750;30725;290725;0;50;Food & Hospitality;Bar/ Restaurant;2014
650200;8000;2250;0;2/17/2024;5 WEEKS CREDIT EASE;MOLO;210224;415;FEMALE;8000;2500;14;10250;150225;40325;0;50;Food & Hospitality;Food Kiosks;2018
878093;4000;1250;0;8/15/2025;5 WEEKS CREDIT EASE;ENGINEER;270825;1665;MALE;13000;2500;15;5250;40925;150925;0;30;Food & Hospitality;Food Kiosks;2019
875039;7000;2000;0;8/21/2025;5 WEEKS CREDIT EASE;MOLO;220825;1612;FEMALE;9000;3000;15;9000;200825;170925;0;0;Food & Hospitality;Bar/ Restaurant;2019
856328;8000;2250;0;7/14/2025;5 WEEKS CREDIT EASE;MOLO;210725;1583;FEMALE;8000;2000;15;10250;70725;30825;0;0;Food & Hospitality;Bar/ Restaurant;2019
870529;8000;2250;0;11.08.2025;5 WEEKS CREDIT EASE;MOLO;180825;1583;FEMALE;8000;2000;15;10250;300925;41125;0;0;Food & Hospitality;Food Kiosks;2015
886777;7000;2000;0;9/15/2025;5 WEEKS CREDIT EASE;MOLO;150925;1583;FEMALE;8000;2000;15;9000;30825;310825;0;0;Fashion & Beauty Products;Second Hand Clothes;2022
915383;5000;1500;0;10/25/2025;5 WEEKS CREDIT EASE;MOLO;110125;1553;FEMALE;9000;2500;15;6500;181025;171125;0;0;Food & Hospitality;Hawking- Mobile merchandize Services;2020
834668;5000;1500;0;04.06.2025;5 WEEKS CREDIT EASE;MOLO;60525;1547;MALE;11000;1800;15;6500;90425;270525;0;40;Food & Hospitality;Green Grocery (Fruit/Vegetables);2011
825137;7000;2000;0;08.05.2025;5 WEEKS CREDIT EASE;MOLO;150525;1514;MALE;10000;1700;15;18920;150525;21025;9920;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
915191;8000;3150;0;11/14/2025;7 WEEKS CREDIT EASE;ENGINEER;151125;1508;MALE;8000;2500;15;11150;210725;80925;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
903881;5000;1500;0;11/15/2025;5 WEEKS CREDIT EASE;MOLO;141025;1506;MALE;0;1800;15;2324;251025;151125;0;30;Fashion & Beauty Products;Cosmetic Shop;2020
860067;7000;2000;0;7/21/2025;5 WEEKS CREDIT EASE;MOLO;280725;1499;MALE;9000;2500;15;9000;60725;30825;0;0;Agriculture ;Farming-Crop Products (Coconuts etc);2019
849915;7000;2800;0;7/16/2025;7 WEEKS CREDIT EASE;ENGINEER;220725;1496;MALE;10000;2500;15;9800;20525;60625;0;0;Fashion & Beauty Products;Second Hand Clothes;2023
837702;6000;1750;0;6/13/2025;5 WEEKS CREDIT EASE;ENGINEER;61225;1489;MALE;7000;3000;15;6850;60625;210825;0;10;Finance & Insurance;Mobile Money Services-Mpesa;2020
907047;7000;2800;0;11/28/2025;7 WEEKS CREDIT EASE;ENGINEER;110225;1472;MALE;11000;2500;15;9800;10925;221025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2011
857545;7000;2800;0;7/26/2025;7 WEEKS CREDIT EASE;ENGINEER;80525;1455;MALE;9000;2000;15;9800;100625;210725;0;0;Food & Hospitality;Retail Shop;2016
840540;10000;2750;0;5/29/2025;5 WEEKS CREDIT EASE;ENGINEER;180625;1454;MALE;15000;2500;15;12750;270525;100625;0;0;Agriculture ;Farming-Crop Products (Coconuts etc);2019
795302;5000;1500;0;2/21/2025;5 WEEKS CREDIT EASE;MOLO;270225;1429;MALE;3000;1800;15;6500;210225;140325;0;0;Food & Hospitality;Seafood- Fish vendor;2017
857334;9000;3500;0;06.08.2025;7 WEEKS CREDIT EASE;ENGINEER;80525;1427;FEMALE;12000;2000;15;12500;20525;170625;0;0;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2020
835125;7000;2800;0;6/20/2025;7 WEEKS CREDIT EASE;MOLO;200625;1416;FEMALE;19200;2000;15;9800;210425;180625;0;0;Fashion & Beauty Products;Cosmetic Shop;2013
804986;10000;2750;0;3/20/2025;5 WEEKS CREDIT EASE;MOLO;270325;1380;MALE;15000;2000;15;12750;200325;230425;0;0;Food & Hospitality;Food Kiosks;2018
838558;7000;2000;0;04.06.2025;5 WEEKS CREDIT EASE;MOLO;130625;1380;MALE;16800;2500;15;9000;230425;260525;0;50;Food & Hospitality;Food Kiosks;2023
805255;6000;2450;0;05.05.2025;7 WEEKS CREDIT EASE;ENGINEER;41125;1378;MALE;7500;2500;15;8450;60325;230525;0;0;Agriculture, Forestry & Fishing;Green Grocery (Fruit/Vegetables);2020
797005;7000;2000;0;2/27/2025;5 WEEKS CREDIT EASE;MOLO;30625;1374;MALE;11200;2000;15;9000;40325;290325;0;30;Food & Hospitality;Bar/ Restaurant;2014
